id,observed_on,time_observed_at,quality_grade,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_order_name,taxon_family_name
61080029,28/9/20,2020-09-28 05:13:00 UTC,research,"North Eastern Islands, Singapore",1.406106666,103.970227,8,8,,,FALSE,,,Domestic Dog,Canis familiaris,Domestic Dog,Mammalia,47144,Carnivora,Canidae
61083058,28/9/20,2020-09-28 10:02:28 UTC,research,"Yale-NUS College, Commonwealth, Singapore, SG",1.305923125,103.7716808,42,42,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61085117,26/9/20,2020-09-26 01:43:31 UTC,research,"Cleantech Loop, Jurong, Singapore, SG",1.35262833,103.6952833,10,10,,open,FALSE,,,Banded Pig,Sus scrofa vittatus,Banded Pig,Mammalia,209354,Artiodactyla,Suidae
61085731,28/9/20,2020-09-28 10:22:38 UTC,research,"Yale-NUS College, Commonwealth, Singapore, SG",1.305679132,103.7723742,24,24,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61087952,28/9/20,2020-09-28 00:31:24 UTC,research,Kranji Marshes,1.419795673,103.72028,213,213,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61088128,28/9/20,2020-09-28 01:44:25 UTC,research,Sungei Buloh Wetland Reserve,1.448003006,103.7245443,212,212,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61089519,24/9/20,2020-09-24 08:42:27 UTC,research,Montreal Drive,1.451763935,103.8244375,212,212,,open,FALSE,gps,gps,Sumatran Flying Dragon,Draco sumatranus,Sumatran Flying Dragon,Reptilia,99567,Squamata,Agamidae
61089595,28/9/20,2020-09-28 00:26:00 UTC,research,シンガポール セントラル・エリア,1.285672238,103.8721325,258,258,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
61089596,28/9/20,2020-09-28 01:31:00 UTC,research,シンガポール セントラル・エリア,1.283093608,103.8688924,88,88,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
61089597,28/9/20,2020-09-28 01:35:00 UTC,research,シンガポール セントラル・エリア,1.28279012,103.8687533,50,50,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
61089603,28/9/20,2020-09-28 01:55:00 UTC,research,シンガポール セントラル・エリア,1.280573075,103.8715696,61,61,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61089608,28/9/20,2020-09-28 02:34:00 UTC,research,シンガポール セントラル・エリア,1.294388327,103.8663983,122,122,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
61089609,28/9/20,2020-09-28 02:34:00 UTC,research,シンガポール カラン,1.294473267,103.866532,265,265,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
61089610,28/9/20,2020-09-28 02:35:00 UTC,research,シンガポール カラン,1.294601546,103.8664702,370,370,,open,FALSE,,,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
61093911,28/9/20,2020-09-28 07:47:14 UTC,research,"Pasir Ris Park, Pasir Ris, Singapore, SG",1.384810386,103.9446117,910,910,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
61094028,28/9/20,2020-09-27 23:09:34 UTC,research,"Pasir Ris Park, Pasir Ris, Singapore, SG",1.384329781,103.9447816,685,685,,open,FALSE,,,Mangrove Viper,Trimeresurus purpureomaculatus,Mangrove Viper,Reptilia,98700,Squamata,Viperidae
61094266,28/9/20,2020-09-28 06:54:27 UTC,research,"Pasir Ris Park, Pasir Ris, Singapore, SG",1.385362663,103.943192,675,675,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
61094438,28/9/20,2020-09-27 22:17:55 UTC,research,"Pasir Ris Park, Pasir Ris, Singapore, SG",1.38538935,103.9409444,1226,1226,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61100102,27/9/20,2020-09-27 05:21:00 UTC,research,,1.340208955,103.9892676,161,31447,,obscured,TRUE,,,Spiny Terrapin,Heosemys spinosa,Spiny Terrapin,Reptilia,40005,Testudines,Geoemydidae
61101700,28/9/20,2020-09-28 04:34:00 UTC,research,"Lower Peirce Reservoir Park, Singapore",1.372759135,103.8240817,15,15,,,FALSE,,,Southern White-lipped Frog,Chalcorana labialis,Malayan White-lipped Frog,Amphibia,476270,Anura,Ranidae
61103395,28/9/20,2020-09-28 04:59:00 UTC,research,"Lower Peirce Reservoir Park, Singapore",1.372759135,103.8240817,15,15,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
61103522,28/9/20,2020-09-28 05:54:00 UTC,research,"Lower Peirce Reservoir Park, Singapore",1.372759135,103.8240817,15,15,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
61103562,28/9/20,2020-09-28 05:49:00 UTC,research,"Lower Peirce Reservoir Park, Singapore",1.372759135,103.8240817,15,15,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
61109833,28/9/20,2020-09-28 06:17:00 UTC,research,"Lower Peirce Reservoir Park, Singapore",1.372759135,103.8240817,15,15,,open,FALSE,,,Lesser Oriental Chevrotain,Tragulus kanchil,Lesser Oriental Chevrotain,Mammalia,75193,Artiodactyla,Tragulidae
61110551,28/9/20,2020-09-28 08:42:00 UTC,research,"60 Pasir Ris Drive 3, Singapore 519497",1.3778801,103.9525284,212,212,,open,FALSE,,,Mangrove Viper,Trimeresurus purpureomaculatus,Mangrove Viper,Reptilia,98700,Squamata,Viperidae
61110552,28/9/20,2020-09-28 09:32:00 UTC,research,"60 Pasir Ris Drive 3, Singapore 519497",1.3778801,103.9525284,212,212,,open,FALSE,,,Mangrove Viper,Trimeresurus purpureomaculatus,Mangrove Viper,Reptilia,98700,Squamata,Viperidae
61182257,29/9/20,2020-09-29 03:24:36 UTC,research,"Hougang, Singapore",1.363262972,103.889694,,,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61185089,26/9/20,2020-09-26 07:31:12 UTC,research,"Neo Tiew Lane 2, Lim Chu Kang, Singapore, SG",1.419825363,103.7201778,142,142,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
61189394,29/9/20,2020-09-29 06:25:09 UTC,research,"Yale-NUS College, Commonwealth, Singapore, SG",1.305817817,103.7716504,17,17,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61189777,29/9/20,2020-09-29 07:01:43 UTC,research,"Hougang, Singapore",1.362044,103.889573,,,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61192026,29/9/20,2020-09-29 06:54:27 UTC,research,Pasir Ris Park Mangrove Boardwalk,1.377884571,103.9525284,212,212,,open,FALSE,gps,gps,Trimeresurus purpureomaculatus,Trimeresurus purpureomaculatus,Mangrove Viper,Reptilia,98700,Squamata,Viperidae
61192160,29/9/20,2020-09-29 06:10:43 UTC,research,Pasir Ris Park Mangrove Boardwalk,1.377884571,103.9525284,212,212,,open,FALSE,gps,gps,Mangrove Viper,Trimeresurus purpureomaculatus,Mangrove Viper,Reptilia,98700,Squamata,Viperidae
61198154,29/9/20,2020-09-29 06:42:00 UTC,research,"Woodlands, Singapore",1.452801691,103.7786138,8,8,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
61209439,27/9/20,2020-09-27 15:40:00 UTC,research,Upper Seletar Reservoir Park,1.400883114,103.807041,201,201,,,FALSE,gps,gps,Singapore Bent-toed Gecko,Cyrtodactylus majulah,Singapore Bent-toed Gecko,Reptilia,200253,Squamata,Gekkonidae
61262588,19/9/20,2020-09-19 00:11:18 UTC,research,"Lim Chu Kang, Singapore",1.439610022,103.7344585,42,42,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61276160,30/9/20,2020-09-30 01:31:00 UTC,research,"Rifle Range Link, Singapore",1.356285958,103.8016719,8,8,,open,FALSE,,,Common Sun Skink,Eutropis multifasciata,Common Sun Skink,Reptilia,38008,Squamata,Scincidae
61277225,30/9/20,2020-09-30 00:32:00 UTC,research,"Rifle Range Link, Singapore",1.356285958,103.8016719,8,8,,open,FALSE,,,Rough-scaled Sun Skink,Eutropis rugifera,Rough-scaled Sun Skink,Reptilia,37996,Squamata,Scincidae
61280220,30/9/20,2020-09-30 06:10:39 UTC,research,12 Toh Yi Drive,1.340630792,103.7723618,212,212,,open,FALSE,gps,gps,Asian House Gecko,Hemidactylus frenatus,Asian House Gecko,Reptilia,51940,Squamata,Gekkonidae
61287352,30/9/20,2020-09-30 10:14:58 UTC,research,"College Avenue West, Commonwealth, Singapore, SG",1.306912786,103.7715636,64,64,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61294897,29/9/20,2020-09-29 09:09:57 UTC,research,Gardens by the Bay,1.281568261,103.8636132,1322,1322,,open,FALSE,gps,gps,Brown Anole,Anolis sagrei,Brown Anole,Reptilia,116461,Squamata,Dactyloidae
61296871,30/9/20,2020-09-30 01:07:00 UTC,research,"Tampines, Singapore",1.363806668,103.9481735,256,256,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61296885,30/9/20,2020-09-30 00:43:00 UTC,research,"Tampines, Singapore",1.363806668,103.9481735,529,529,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61296895,30/9/20,2020-09-30 01:37:00 UTC,research,"Pasir Ris, Singapore",1.367701813,103.9541823,299,299,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
61296905,30/9/20,2020-09-30 02:25:00 UTC,research,"Pasir Ris, Singapore",1.379337573,103.9492035,446,446,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
61296950,30/9/20,2020-09-30 08:35:00 UTC,research,"Bishan, Singapore",1.360160396,103.825093,244,244,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
61296954,30/9/20,2020-09-30 08:17:00 UTC,research,"Bishan, Singapore",1.359645557,103.825093,244,244,,open,FALSE,,,Wagler's Pit Viper,Tropidolaemus wagleri,Wagler's Pit Viper,Reptilia,30936,Squamata,Viperidae
61296973,30/9/20,2020-09-30 07:54:00 UTC,research,"Bishan, Singapore",1.3615333,103.825093,244,244,,open,FALSE,,,Banded Pig,Sus scrofa vittatus,Banded Pig,Mammalia,209354,Artiodactyla,Suidae
61296975,30/9/20,2020-09-30 07:50:00 UTC,research,"Bishan, Singapore",1.360846848,103.8252646,244,244,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
61296981,30/9/20,2020-09-30 07:50:00 UTC,research,"Bishan, Singapore",1.35981717,103.8256079,244,244,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
61296982,30/9/20,2020-09-30 07:22:00 UTC,research,"Bishan, Singapore",1.361190074,103.8252646,244,244,,open,FALSE,,,Plantain Squirrel,Callosciurus notatus,Plantain Squirrel,Mammalia,45945,Rodentia,Sciuridae
61296991,30/9/20,2020-09-30 07:25:00 UTC,research,"Bishan, Singapore",1.361018461,103.8242347,435,435,,,FALSE,,,Clouded Monitor,Varanus nebulosus,Clouded Monitor,Reptilia,39435,Squamata,Varanidae
61300449,30/9/20,2020-09-30 05:19:00 UTC,research,Singapore,1.4479987,103.7245442,212,212,,open,FALSE,,,Oriental House Rat,Rattus tanezumi,Oriental House Rat,Mammalia,44546,Rodentia,Muridae
61300450,30/9/20,2020-09-30 05:26:00 UTC,research,Singapore,1.4479987,103.7245442,212,212,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
61300458,30/9/20,2020-09-30 06:14:00 UTC,research,Singapore,1.4479987,103.7245442,212,212,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61300468,30/9/20,2020-09-30 06:32:00 UTC,research,Singapore,1.4479987,103.7245442,212,212,,open,FALSE,,,Southeast Asian Water Monitor,Varanus salvator macromaculatus,Southeast Asian Water Monitor,Reptilia,39402,Squamata,Varanidae
61300472,30/9/20,2020-09-30 07:26:00 UTC,research,Singapore,1.4479987,103.7245442,212,212,,open,FALSE,,,Lesser Short-nosed Fruit Bat,Cynopterus brachyotis,Lesser Short-nosed Fruit Bat,Mammalia,40793,Chiroptera,Pteropodidae
61310658,11/9/20,2020-09-11 08:04:00 UTC,research,"Lorong Halus, Singapore",1.39665817,103.9271486,678,678,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61310676,11/9/20,2020-09-11 09:47:00 UTC,research,"Lorong Halus, Singapore",1.39665817,103.9271486,678,678,,open,FALSE,,,Banded Pig,Sus scrofa vittatus,Banded Pig,Mammalia,209354,Artiodactyla,Suidae
61310680,11/9/20,2020-09-11 07:47:00 UTC,research,"Lorong Halus, Singapore",1.39665817,103.9271486,678,678,,open,FALSE,,,Asian House Gecko,Hemidactylus frenatus,Asian House Gecko,Reptilia,51940,Squamata,Gekkonidae
61367541,30/9/20,2020-09-30 02:34:20 UTC,research,"Pasir Ris Park, Pasir Ris, Singapore, SG",1.379689871,103.9502763,98,98,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
61368602,1/10/20,2020-10-01 01:42:31 UTC,research,Singapore 821669,1.4039259,103.913921,,,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61371927,24/9/20,2020-09-24 20:25:00 UTC,research,"Central Water Catchment, Singapore",1.405872435,103.7783226,4,4,,open,FALSE,,,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
61371928,24/9/20,2020-09-24 20:27:00 UTC,research,"Central Water Catchment, Singapore",1.405880479,103.7783145,4,4,,open,FALSE,,,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
61371930,26/9/20,2020-09-26 19:27:00 UTC,research,"Central Water Catchment, Singapore",1.383514062,103.8189317,212,212,,open,FALSE,,,Tropidolaemus wagleri,Tropidolaemus wagleri,Wagler's Pit Viper,Reptilia,30936,Squamata,Viperidae
61371931,1/10/20,2020-10-01 08:30:00 UTC,research,"Bukit Timah Hill, Singapore",1.3548163,103.7762985,2169,2169,,open,FALSE,,,Peninsular Round-eyed Gecko,Cnemaspis peninsularis,Peninsular Round-eyed Gecko,Reptilia,507905,Squamata,Gekkonidae
61371932,1/10/20,2020-10-01 09:40:00 UTC,research,"Bukit Timah Hill, Singapore",1.3548163,103.7762985,2169,2169,,open,FALSE,,,Banded Lipinia,Lipinia vittigera,Banded Lipinia,Reptilia,38122,Squamata,Scincidae
61371933,1/10/20,2020-10-01 10:12:00 UTC,research,"Bukit Timah Hill, Singapore",1.3548163,103.7762985,2169,2169,,,FALSE,,,Black-barbed Flying Dragon,Draco melanopogon,Black-barbed Flying Dragon,Reptilia,31190,Squamata,Agamidae
61371991,1/10/20,2020-10-01 10:14:00 UTC,research,"Bukit Timah Hill, Singapore",1.3548163,103.7762985,2169,2169,,open,FALSE,,,Common Treeshrew,Tupaia glis,Common Treeshrew,Mammalia,46283,Scandentia,Tupaiidae
61374516,24/8/19,2019-08-24 12:56:00 UTC,research,"Bukit Panjang, Singapore",1.353796,103.781172,,,,open,FALSE,,,Javanese Flying Squirrel,Iomys horsfieldii,Javanese Flying Squirrel,Mammalia,46127,Rodentia,Sciuridae
61375233,24/8/19,2019-08-24 10:42:00 UTC,research,"Bukit Panjang, Singapore",1.353916,103.779395,,,,open,FALSE,,,Slender Squirrel,Sundasciurus tenuis,Lowland Slender Squirrel,Mammalia,46150,Rodentia,Sciuridae
61378154,1/10/20,2020-10-01 09:43:36 UTC,research,28 College Avenue West,1.307926973,103.7719849,263,263,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61378339,1/10/20,2020-10-01 09:50:34 UTC,research,"Queenstown, Singapore",1.3087189,103.7728025,29,29,,,FALSE,,,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61378344,1/10/20,2020-10-01 08:52:28 UTC,research,Khoo Teck Puat Hospital,1.424614118,103.838217,270,270,,,FALSE,gps,gps,Changeable Lizard,Calotes versicolor,Changeable Lizard,Reptilia,31281,Squamata,Agamidae
61378796,1/10/20,2020-10-01 00:11:00 UTC,research,"Hindhede Nature Park, Singapore",1.348871957,103.7761616,15,15,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
61378927,1/10/20,2020-10-01 00:21:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.350564624,103.7782535,31,31,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
61378936,1/10/20,2020-10-01 00:24:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.350564624,103.7782535,31,31,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
61379113,1/10/20,2020-10-01 02:15:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.350564624,103.7782535,31,31,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
61379210,1/10/20,2020-10-01 02:20:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.350564624,103.7782535,31,31,,open,FALSE,,,Sunda Colugo,Galeopterus variegatus,Sunda Colugo,Mammalia,74351,Dermoptera,Cynocephalidae
61379268,1/10/20,2020-09-30 16:26:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.350564624,103.7782535,31,31,,open,FALSE,,,Peninsular Round-eyed Gecko,Cnemaspis peninsularis,Peninsular Round-eyed Gecko,Reptilia,507905,Squamata,Gekkonidae
61379796,1/10/20,2020-10-01 02:08:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.350564624,103.7782535,31,31,,,FALSE,,,Black-barbed Flying Dragon,Draco melanopogon,Black-barbed Flying Dragon,Reptilia,31190,Squamata,Agamidae
61381100,1/10/20,2020-10-01 01:38:00 UTC,research,"Bukit Timah Nature Reserve, Singapore",1.350564624,103.7782535,31,31,,open,FALSE,,,Banded Lipinia,Lipinia vittigera,Banded Lipinia,Reptilia,38122,Squamata,Scincidae
61382198,1/10/20,2020-10-01 00:17:00 UTC,research,,1.246740899,103.6279199,31,31447,,obscured,TRUE,,,Blyth's River Frog,Limnonectes blythii,Blyth's River Frog,Amphibia,25938,Anura,Dicroglossidae
61384186,28/9/20,2020-09-28 07:45:29 UTC,research,"Bukit Timah Nature Reserve, Singapore, Singapore, SG",1.354098984,103.7768251,88,88,,open,FALSE,,,Malayan Green Whipsnake,Ahaetulla mycterizans,Malayan Green Whipsnake,Reptilia,93578,Squamata,Colubridae
61384249,1/10/20,2020-10-01 01:42:39 UTC,research,"Bukit Timah Nature Reserve, Singapore, Singapore, SG",1.354151992,103.7765095,357,357,,open,FALSE,,,Banded Lipinia,Lipinia vittigera,Banded Lipinia,Reptilia,38122,Squamata,Scincidae
61388961,27/9/20,2020-09-27 08:20:00 UTC,research,"Lim Chu Kang, Singapore",1.447987975,103.7253274,160,160,,open,FALSE,,,Oriental Whipsnake,Ahaetulla prasina,Oriental Whipsnake,Reptilia,30187,Squamata,Colubridae
61388962,27/9/20,2020-09-27 09:01:00 UTC,research,"Lim Chu Kang, Singapore",1.447987975,103.7253274,160,160,,open,FALSE,,,Saltwater Crocodile,Crocodylus porosus,Saltwater Crocodile,Reptilia,26068,Crocodylia,Crocodylidae
61389370,27/9/20,2020-09-27 10:55:00 UTC,research,"11 Neo Tiew Lane 2, Singapore",1.4197913,103.72028,213,213,,open,FALSE,,,Asian Common Toad,Duttaphrynus melanostictus,Asian Common Toad,Amphibia,62345,Anura,Bufonidae
61389371,27/9/20,2020-09-27 11:07:00 UTC,research,"11 Neo Tiew Lane 2, Singapore",1.4197913,103.72028,213,213,,open,FALSE,,,Common Southeast Asian Tree Frog,Polypedates leucomystax,Common Southeast Asian Tree Frog,Amphibia,26592,Anura,Rhacophoridae
61389372,27/9/20,2020-09-27 11:32:00 UTC,research,"11 Neo Tiew Lane 2, Singapore",1.4197913,103.72028,213,213,,open,FALSE,,,Tubercled Pygmy Frog,Microhyla butleri,Tubercled Pygmy Frog,Amphibia,24832,Anura,Microhylidae
61399928,12/9/20,2020-09-12 02:57:00 UTC,research,"Seletar Club Rd, Singapore",1.4206695,103.86255,213,213,,open,FALSE,,,Red-eared Slider,Trachemys scripta elegans,Red-eared Slider,Reptilia,51271,Testudines,Emydidae
61401760,1/10/20,2020-10-01 11:58:00 UTC,research,"Pasir Ris, Singapore",1.377920511,103.9497453,2,2,,open,FALSE,,,Asian Painted Frog,Kaloula pulchra,Asian Painted Frog,Amphibia,326303,Anura,Microhylidae
61441868,1/10/20,2020-10-01 23:46:00 UTC,research,Singapore,1.352083,103.819836,33607,33607,,open,FALSE,,,Lesser Swamp Frog,Pulchrana laterimaculata,Lesser Swamp Frog,Amphibia,476484,Anura,Ranidae
61441869,1/10/20,2020-10-01 22:10:00 UTC,research,,1.237030618,103.9505334,33607,33607,,obscured,TRUE,,,Blyth's River Frog,Limnonectes blythii,Blyth's River Frog,Amphibia,25938,Anura,Dicroglossidae
61441870,2/10/20,2020-10-02 00:30:00 UTC,research,Singapore,1.352083,103.819836,33607,33607,,open,FALSE,,,Javanese Flying Squirrel,Iomys horsfieldii,Javanese Flying Squirrel,Mammalia,46127,Rodentia,Sciuridae
